project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split
PAI-01069,Demo Infrastructure Project 1069,2025-06,6,"Ministry of Ports, Shipping & Waterways",Transport & Logistics,Kerala,PSU,2232.29,2352.99,969.53,25,12,48.0,52.15,47.93,53.18,4.22,5.25,18,9,2.0,22.22,0.0,0.0,0.0,0.0,41.2,15.12,12.42,20.61,1,1,1,2509.59,31,train
PAI-01069,Demo Infrastructure Project 1069,2025-07,7,"Ministry of Ports, Shipping & Waterways",Transport & Logistics,Kerala,PSU,2232.29,2377.52,1286.09,25,15,60.0,57.62,54.04,61.42,3.58,7.38,18,10,3.0,30.0,0.0,0.0,0.0,0.0,54.09,22.35,12.42,20.61,1,1,1,2509.59,31,train
PAI-01069,Demo Infrastructure Project 1069,2025-08,8,"Ministry of Ports, Shipping & Waterways",Transport & Logistics,Kerala,PSU,2232.29,2402.76,1457.71,25,17,68.0,68.25,57.81,61.03,10.43,3.22,18,12,4.0,33.33,0.0,0.0,0.0,1.0,60.67,34.0,12.42,20.61,1,1,1,2509.59,31,train
PAI-01069,Demo Infrastructure Project 1069,2025-09,9,"Ministry of Ports, Shipping & Waterways",Transport & Logistics,Kerala,PSU,2232.29,2428.64,1654.44,25,19,76.0,73.37,71.01,76.76,2.36,5.75,18,13,4.0,30.77,1.0,0.0,1.0,0.0,68.12,36.19,12.42,20.61,1,1,1,2509.59,31,train
PAI-01069,Demo Infrastructure Project 1069,2025-10,10,"Ministry of Ports, Shipping & Waterways",Transport & Logistics,Kerala,PSU,2232.29,2455.1,1672.19,25,21,84.0,81.91,76.47,88.05,5.44,11.59,18,15,4.0,26.67,1.0,0.0,0.0,0.0,68.11,30.1,12.42,20.61,1,1,1,2509.59,31,train
PAI-01069,Demo Infrastructure Project 1069,2025-11,11,"Ministry of Ports, Shipping & Waterways",Transport & Logistics,Kerala,PSU,2232.29,2482.09,1937.91,25,23,92.0,91.74,87.87,93.0,3.87,5.13,18,16,5.0,31.25,0.0,0.0,0.0,1.0,78.08,26.23,12.42,20.61,1,1,1,2509.59,31,train
PAI-01069,Demo Infrastructure Project 1069,2025-12,12,"Ministry of Ports, Shipping & Waterways",Transport & Logistics,Kerala,PSU,2232.29,2509.59,2014.45,25,25,100.0,100.0,95.12,99.45,4.88,4.32,18,18,5.0,27.78,1.0,0.0,0.0,0.0,80.27,26.49,12.42,20.61,1,1,1,2509.59,31,train
PAI-01070,Demo Infrastructure Project 1070,2025-01,1,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1760.53,136.34,26,2,7.69,8.41,2.68,11.21,5.73,8.53,17,1,0.0,0.0,0.0,0.0,0.0,0.0,7.74,14.07,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-02,2,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1765.93,324.66,26,4,15.38,19.13,21.9,31.91,-2.77,10.0,17,2,0.0,0.0,0.0,0.0,0.0,0.0,18.38,11.35,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-03,3,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1771.91,284.49,26,6,23.08,28.35,30.99,38.7,-2.64,7.71,17,4,0.0,0.0,0.0,0.0,0.0,1.0,16.06,10.75,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-04,4,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1778.31,571.23,26,9,34.62,32.93,32.61,39.13,0.33,6.53,17,5,1.0,20.0,0.0,0.0,0.0,0.0,32.12,13.53,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-05,5,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1785.05,674.34,26,11,42.31,41.88,40.07,,1.81,8.87,17,7,1.0,14.29,1.0,0.0,0.0,0.0,37.78,21.33,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-06,6,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1792.06,813.97,26,13,50.0,50.64,47.84,56.62,2.8,8.77,17,8,2.0,25.0,1.0,0.0,1.0,0.0,45.42,36.85,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-07,7,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1799.31,970.46,26,15,57.69,60.68,51.11,51.3,9.57,0.19,17,9,3.0,33.33,0.0,0.0,0.0,0.0,53.93,25.89,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-08,8,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1806.77,1076.19,26,17,65.38,66.22,63.3,63.21,2.92,-0.09,17,11,2.0,18.18,0.0,1.0,0.0,0.0,59.56,21.02,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-09,9,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1814.42,1205.03,26,20,76.92,73.9,70.45,79.87,3.44,9.42,17,12,1.0,8.33,0.0,0.0,0.0,1.0,66.41,22.09,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-10,10,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1822.25,1377.9,26,22,84.62,83.19,76.47,76.87,6.72,0.4,17,14,3.0,21.43,1.0,0.0,0.0,0.0,75.62,24.42,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-11,11,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1830.23,1430.08,26,24,92.31,91.72,80.34,,11.38,4.99,17,15,4.0,26.67,0.0,1.0,0.0,0.0,78.14,36.06,4.67,12.41,0,1,1,1838.36,30,train
PAI-01070,Demo Infrastructure Project 1070,2025-12,12,Ministry of Mines,Water & Sanitation,Andhra Pradesh,Central Government Department,1756.38,1838.36,1645.94,26,26,100.0,100.0,99.19,100.0,0.81,0.81,17,17,5.0,29.41,0.0,0.0,0.0,0.0,89.53,17.03,4.67,12.41,0,1,1,1838.36,30,train
PAI-01072,Demo Infrastructure Project 1072,2025-01,1,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,267.28,29.79,56,5,8.93,8.01,7.62,9.63,0.39,2.01,26,2,1.0,50.0,0.0,0.0,0.0,0.0,11.15,15.68,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-02,2,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,268.26,57.17,56,9,16.07,20.1,21.02,29.99,-0.92,8.97,26,4,1.0,25.0,0.0,0.0,0.0,0.0,21.31,19.64,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-03,3,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,269.36,60.36,56,14,25.0,22.08,21.25,28.75,0.83,7.49,26,6,1.0,16.67,0.0,0.0,1.0,0.0,22.41,20.31,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-04,4,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,270.53,90.25,56,19,33.93,34.3,31.26,39.41,3.05,8.15,26,8,2.0,25.0,0.0,0.0,0.0,0.0,33.36,21.76,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-05,5,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,271.76,107.81,56,23,41.07,40.45,40.79,47.51,-0.34,6.73,26,10,2.0,20.0,0.0,1.0,0.0,0.0,39.67,21.59,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-06,6,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,273.04,128.56,56,28,50.0,49.87,51.08,59.69,-1.21,8.61,26,13,3.0,23.08,0.0,0.0,0.0,0.0,47.09,13.84,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-07,7,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,274.37,160.77,56,33,58.93,57.22,49.23,60.04,7.99,10.81,26,15,3.0,20.0,1.0,0.0,0.0,0.0,58.6,32.92,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-08,8,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,275.73,167.45,56,37,66.07,70.55,69.64,81.99,0.91,12.35,26,17,5.0,29.41,0.0,0.0,0.0,1.0,60.73,27.71,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-09,9,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,277.13,193.92,56,42,75.0,72.63,73.78,83.95,-1.16,10.17,26,19,4.0,21.05,1.0,0.0,0.0,0.0,69.97,26.65,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-10,10,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,278.56,207.09,56,47,83.93,85.13,72.62,73.08,12.51,0.46,26,21,8.0,38.1,0.0,0.0,0.0,0.0,74.34,36.53,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-11,11,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,280.02,228.2,56,51,91.07,91.9,82.15,87.82,9.76,5.67,26,23,8.0,34.78,0.0,0.0,0.0,0.0,81.49,34.04,5.62,22.11,0,1,1,281.51,69,train
PAI-01072,Demo Infrastructure Project 1072,2025-12,12,Ministry of Steel,Communication,Uttar Pradesh,PSU,266.52,281.51,247.98,56,56,100.0,100.0,85.11,83.08,14.89,-2.03,26,26,8.0,30.77,0.0,0.0,0.0,0.0,88.09,33.01,5.62,22.11,0,1,1,281.51,69,train
PAI-01073,Demo Infrastructure Project 1073,2025-01,1,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,340.29,20.53,78,6,7.69,9.7,12.93,22.44,-3.24,9.5,11,0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,13.77,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-02,2,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,344.41,42.27,78,13,16.67,18.24,11.68,15.06,6.56,3.38,11,1,0.0,0.0,,0.0,0.0,0.0,12.27,11.65,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-03,3,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,348.99,67.51,78,20,25.64,25.42,25.18,21.79,0.25,-3.38,11,2,0.0,0.0,0.0,0.0,1.0,0.0,19.34,7.59,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-04,4,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,353.89,100.71,78,26,33.33,32.89,35.21,27.22,-2.32,-7.99,11,3,1.0,33.33,0.0,0.0,0.0,0.0,28.46,13.97,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-05,5,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,359.04,123.01,78,32,41.03,41.29,39.05,45.23,2.24,6.18,11,4,1.0,25.0,0.0,0.0,1.0,0.0,34.26,20.95,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-06,6,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,364.4,157.15,78,39,50.0,48.38,51.25,61.99,-2.87,10.74,11,5,1.0,20.0,0.0,0.0,0.0,0.0,43.13,21.99,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-07,7,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,369.94,169.73,78,46,58.97,58.13,51.93,56.05,6.2,4.13,11,6,2.0,33.33,0.0,0.0,0.0,0.0,45.88,22.93,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-08,8,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,375.65,206.87,78,52,66.67,65.69,66.42,70.45,-0.74,4.03,11,7,1.0,14.29,1.0,0.0,0.0,0.0,55.07,17.92,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-09,9,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,381.5,239.96,78,58,74.36,74.01,67.58,69.37,6.43,1.78,11,8,2.0,25.0,0.0,0.0,0.0,0.0,62.9,23.82,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-10,10,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,387.48,265.15,78,65,83.33,86.94,82.52,88.09,4.43,5.57,11,9,2.0,22.22,0.0,0.0,1.0,0.0,68.43,30.97,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-11,11,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,393.58,288.02,78,72,92.31,90.2,83.77,90.11,6.43,6.34,11,10,4.0,40.0,1.0,,0.0,0.0,73.18,30.73,18.6,4.24,1,0,1,399.8,82,train
PAI-01073,Demo Infrastructure Project 1073,2025-12,12,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Tamil Nadu,Central Government Department,337.11,399.8,300.45,78,78,100.0,99.27,95.23,100.0,4.03,4.77,11,11,2.0,18.18,0.0,0.0,1.0,0.0,75.15,25.93,18.6,4.24,1,0,1,399.8,82,train
PAI-01074,Demo Infrastructure Project 1074,2025-01,1,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1325.26,183.01,84,7,8.33,9.53,11.78,23.2,-2.25,11.43,21,1,0.0,0.0,1.0,0.0,1.0,0.0,13.81,27.22,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-02,2,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1341.05,204.22,84,14,16.67,15.03,16.02,,-0.98,7.4,21,3,,33.33,0.0,1.0,1.0,0.0,15.23,30.61,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-03,3,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1358.57,347.34,84,21,25.0,23.47,26.3,38.25,-2.82,11.96,21,5,0.0,0.0,1.0,0.0,0.0,0.0,25.57,16.5,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-04,4,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1377.33,456.62,84,28,33.33,33.46,37.17,49.65,-3.71,12.48,21,7,1.0,14.29,0.0,0.0,0.0,0.0,33.15,23.1,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-05,5,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1397.06,517.92,84,35,41.67,40.21,36.31,47.88,3.9,11.57,21,8,2.0,25.0,1.0,0.0,0.0,0.0,37.07,28.53,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-06,6,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1417.59,604.37,84,42,50.0,50.02,46.74,55.42,3.28,8.67,21,10,5.0,50.0,0.0,0.0,0.0,0.0,42.63,23.34,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-07,7,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1438.83,746.53,84,49,58.33,57.61,52.0,69.22,5.61,17.22,21,12,4.0,33.33,0.0,0.0,0.0,0.0,51.88,30.62,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-08,8,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1460.68,851.44,84,56,66.67,64.23,60.0,66.17,4.23,6.17,21,14,4.0,28.57,0.0,0.0,0.0,0.0,58.29,22.74,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-09,9,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1483.09,941.32,84,63,75.0,74.13,69.36,72.07,4.77,2.71,21,15,5.0,33.33,0.0,0.0,0.0,0.0,63.47,16.58,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-10,10,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1506.01,1056.66,84,70,83.33,82.55,74.98,87.99,7.57,13.01,21,17,7.0,41.18,0.0,0.0,0.0,0.0,70.16,35.88,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-11,11,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1529.38,1132.24,84,77,91.67,93.34,80.37,82.65,12.97,2.28,21,19,7.0,36.84,1.0,0.0,0.0,0.0,74.03,38.2,18.29,21.34,1,1,1,1553.19,102,train
PAI-01074,Demo Infrastructure Project 1074,2025-12,12,Ministry of Power,Mining,Karnataka,State-linked Implementing Agency,1313.08,1553.19,1257.15,84,84,100.0,100.0,90.77,95.89,9.23,5.12,21,21,8.0,38.1,0.0,0.0,0.0,0.0,80.94,28.07,18.29,21.34,1,1,1,1553.19,102,train
PAI-01075,Demo Infrastructure Project 1075,2025-01,1,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,843.25,104.28,26,2,7.69,4.57,7.4,20.59,-2.83,13.19,14,1,0.0,0.0,1.0,0.0,0.0,0.0,12.37,17.97,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-02,2,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,855.01,189.38,26,4,15.38,15.73,15.96,26.47,-0.23,10.51,14,2,1.0,50.0,1.0,,1.0,0.0,22.15,37.67,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-03,3,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,868.06,194.17,26,6,23.08,28.14,25.56,44.14,2.58,18.58,14,3,1.0,33.33,0.0,0.0,0.0,0.0,22.37,30.55,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-04,4,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,882.03,286.61,26,9,34.62,34.07,30.85,49.27,3.22,18.43,14,4,1.0,25.0,0.0,0.0,0.0,0.0,32.49,29.19,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-05,5,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,896.72,323.73,26,11,42.31,41.04,39.73,39.83,1.31,0.1,14,5,2.0,40.0,1.0,0.0,1.0,0.0,36.1,25.3,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-06,6,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,912.01,391.08,26,13,50.0,50.59,45.88,57.19,4.71,11.31,14,7,2.0,28.57,1.0,0.0,1.0,0.0,42.88,43.21,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-07,7,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,927.83,481.99,26,15,57.69,60.85,59.92,66.25,0.93,6.33,14,8,2.0,25.0,1.0,0.0,0.0,0.0,51.95,27.54,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-08,8,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,944.1,535.35,26,17,65.38,68.6,62.2,71.29,6.39,9.09,14,9,3.0,33.33,1.0,0.0,0.0,0.0,56.7,31.23,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-09,9,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,960.79,597.73,26,20,76.92,73.78,66.14,77.96,7.65,11.82,14,10,4.0,40.0,0.0,0.0,0.0,0.0,62.21,34.28,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-10,10,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,977.85,691.26,26,22,84.62,80.2,69.31,69.03,10.89,-0.29,14,11,5.0,45.45,0.0,0.0,0.0,0.0,70.69,23.51,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-11,11,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,995.26,729.49,26,24,92.31,94.93,88.82,96.96,6.11,8.14,14,12,4.0,33.33,0.0,0.0,1.0,0.0,73.3,38.75,21.43,9.55,1,0,1,1012.99,29,train
PAI-01075,Demo Infrastructure Project 1075,2025-12,12,Ministry of Power,Steel,Andhra Pradesh,PSU,834.18,1012.99,815.92,26,26,100.0,100.0,92.13,100.0,7.87,7.87,14,14,4.0,28.57,0.0,1.0,0.0,0.0,80.55,34.98,21.43,9.55,1,0,1,1012.99,29,train
PAI-01076,Demo Infrastructure Project 1076,2025-01,1,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1628.54,182.78,85,7,8.24,8.73,9.43,20.47,-0.7,11.05,29,2,0.0,0.0,0.0,0.0,0.0,1.0,11.22,11.31,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-02,2,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1639.48,301.49,85,14,16.47,14.74,16.41,33.34,-1.66,16.93,29,4,1.0,25.0,0.0,0.0,0.0,0.0,18.39,20.73,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-03,3,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1651.62,410.58,85,21,24.71,25.11,27.63,38.24,-2.52,10.61,29,7,1.0,14.29,1.0,1.0,1.0,0.0,24.86,33.47,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-04,4,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1664.62,542.21,85,28,32.94,37.1,33.52,42.69,3.58,9.17,29,9,3.0,33.33,1.0,0.0,0.0,0.0,32.57,28.92,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-05,5,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1678.28,679.12,85,35,41.18,42.22,39.61,,2.61,8.41,29,12,3.0,25.0,1.0,0.0,0.0,0.0,40.47,23.35,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-06,6,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1692.51,744.87,85,42,49.41,48.74,40.85,52.18,7.89,11.33,29,14,5.0,35.71,0.0,0.0,0.0,0.0,44.01,32.06,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-07,7,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1707.22,929.35,85,50,58.82,57.94,57.74,63.89,0.2,6.15,29,16,5.0,31.25,0.0,0.0,0.0,0.0,54.44,20.4,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-08,8,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1722.36,1026.11,85,57,67.06,65.82,56.33,65.95,9.49,9.62,29,19,5.0,26.32,0.0,1.0,0.0,0.0,59.58,29.98,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-09,9,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1737.88,1207.13,85,64,75.29,75.56,66.94,74.6,8.62,7.66,29,21,6.0,28.57,0.0,1.0,0.0,0.0,69.46,35.84,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-10,10,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1753.76,1242.99,85,71,83.53,82.69,77.76,84.33,4.92,6.57,29,24,9.0,37.5,1.0,0.0,0.0,1.0,70.88,33.5,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-11,11,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1769.95,1406.62,85,78,91.76,94.64,84.73,90.23,9.91,5.5,29,26,9.0,34.62,0.0,0.0,1.0,0.0,79.47,36.59,10.27,17.13,1,1,1,1786.44,100,train
PAI-01076,Demo Infrastructure Project 1076,2025-12,12,Ministry of Coal,Energy,Kerala,State-linked Implementing Agency,1620.11,1786.44,1536.81,85,85,100.0,100.0,88.93,93.37,11.07,4.44,29,29,8.0,27.59,0.0,1.0,0.0,0.0,86.03,35.83,10.27,17.13,1,1,1,1786.44,100,train
PAI-01077,Demo Infrastructure Project 1077,2025-01,1,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Uttarakhand,Central Government Department,968.62,974.0,110.91,40,3,7.5,7.65,11.16,17.58,-3.52,6.42,23,1,0.0,0.0,0.0,0.0,0.0,0.0,11.39,4.83,10.96,-7.42,1,0,1,1074.76,40,train
PAI-01077,Demo Infrastructure Project 1077,2025-02,2,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Uttarakhand,Central Government Department,968.62,980.98,172.04,40,7,17.5,13.41,10.03,15.59,3.37,5.56,23,3,1.0,33.33,0.0,0.0,0.0,0.0,17.54,21.25,10.96,-7.42,1,0,1,1074.76,40,train
PAI-01077,Demo Infrastructure Project 1077,2025-03,3,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Uttarakhand,Central Government Department,968.62,988.73,257.58,40,10,25.0,24.3,25.18,28.97,-0.87,3.79,23,5,1.0,20.0,0.0,0.0,0.0,0.0,26.05,8.77,10.96,-7.42,1,0,1,1074.76,40,train
PAI-01077,Demo Infrastructure Project 1077,2025-04,4,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Uttarakhand,Central Government Department,968.62,997.02,300.96,40,13,32.5,32.15,31.25,43.22,0.9,11.97,23,7,2.0,28.57,0.0,0.0,1.0,0.0,30.19,30.84,10.96,-7.42,1,0,1,1074.76,40,train
PAI-01077,Demo Infrastructure Project 1077,2025-05,5,"Ministry of Ports, Shipping & Waterways",Water & Sanitation,Uttarakhand,Central Government Department,968.62,1005.74,411.84,40,17,42.5,41.91,40.49,51.78,1.43,11.29,23,9,4.0,44.44,1.0,0.0,0.0,0.0,40.95,30.97,10.96,-7.42,1,0,1,1074.76,40,train
