project_id,project_name,reporting_month,month_number,ministry,sector,state,implementing_agency_type,original_cost_crore,latest_revised_cost_crore,cumulative_expenditure_crore,planned_duration_months,elapsed_duration_months,schedule_consumption_pct,expected_physical_progress_pct,physical_progress_pct,financial_progress_pct,progress_gap_pct,financial_physical_gap_pct,milestones_total,milestones_expected_to_date,milestones_delayed,milestone_delay_rate_pct,land_acquisition_delay,clearance_delay,contractor_delay,funding_issue,expenditure_ratio_pct,observable_risk_score,final_cost_overrun_pct,final_time_overrun_pct,final_cost_overrun_flag,final_time_overrun_flag,final_major_risk_flag,final_revised_cost_crore,final_actual_duration_months,dataset_split,cost_risk_probability,time_risk_probability,overall_risk_score,risk_level,risk_change,risk_change_3m,early_warning
PAI-00444,Demo Infrastructure Project 0444,2025-12,12,Ministry of Communications,Transport & Logistics,Uttar Pradesh,State-linked Implementing Agency,1472.67,1769.72,1320.33,63,63,100.0,100.0,93.97,99.12,6.03,5.15,14,14,4.0,28.57,0.0,0.0,,0.0,74.61,34.13,20.17,17.58,1,1,1,1769.72,75,test,98.817444,65.400925,82.10919,HIGH,4.4909134,-1.3639679,WATCH
PAI-00452,Demo Infrastructure Project 0452,2025-01,1,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1043.21,124.12,38,3,7.89,7.77,8.68,14.66,-0.91,5.98,12,1,0.0,0.0,0.0,0.0,0.0,1.0,11.9,8.52,17.64,28.61,1,1,1,1216.36,49,test,55.628723,76.00942,65.81908,MEDIUM,,,WATCH
PAI-00452,Demo Infrastructure Project 0452,2025-02,2,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1055.21,213.26,38,6,15.79,14.25,14.14,25.74,0.12,11.6,12,2,1.0,50.0,1.0,1.0,0.0,0.0,20.21,31.62,17.64,28.61,1,1,1,1216.36,49,test,80.8356,89.09487,84.96524,HIGH,19.146164,,HIGH ALERT
PAI-00452,Demo Infrastructure Project 0452,2025-03,3,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1068.52,226.74,38,10,26.32,22.44,17.95,29.61,4.49,11.66,12,3,1.0,33.33,0.0,0.0,0.0,0.0,21.22,24.55,17.64,28.61,1,1,1,1216.36,49,test,68.894135,79.351395,74.122765,HIGH,-10.842476,,WATCH
PAI-00452,Demo Infrastructure Project 0452,2025-04,4,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1082.77,383.92,38,13,34.21,30.6,30.62,37.47,-0.02,6.85,12,4,1.0,25.0,0.0,0.0,1.0,0.0,35.46,19.62,17.64,28.61,1,1,1,1216.36,49,test,49.496082,67.823326,58.659702,MEDIUM,-15.463062,-7.159374,WATCH
PAI-00452,Demo Infrastructure Project 0452,2025-05,5,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1097.76,461.66,38,16,42.11,40.66,32.25,39.1,8.41,6.84,12,5,1.0,20.0,0.0,0.0,1.0,0.0,42.05,23.61,17.64,28.61,1,1,1,1216.36,49,test,57.038235,65.487625,61.262928,MEDIUM,2.6032257,-23.702312,WATCH
PAI-00452,Demo Infrastructure Project 0452,2025-06,6,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1113.36,535.11,38,19,50.0,47.85,49.27,62.14,-1.42,12.87,12,6,1.0,16.67,1.0,0.0,0.0,1.0,48.06,24.28,17.64,28.61,1,1,1,1216.36,49,test,42.175407,68.53786,55.356632,MEDIUM,-5.906296,-18.766132,WATCH
PAI-00452,Demo Infrastructure Project 0452,2025-07,7,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1129.49,605.57,38,22,57.89,59.47,56.26,67.94,3.21,11.67,12,7,2.0,28.57,1.0,1.0,0.0,0.0,53.61,31.67,17.64,28.61,1,1,1,1216.36,49,test,53.77259,78.37791,66.07526,MEDIUM,10.718624,7.415554,WATCH
PAI-00452,Demo Infrastructure Project 0452,2025-08,8,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1146.09,641.74,38,25,65.79,69.54,60.46,70.5,9.08,10.04,12,8,3.0,37.5,0.0,1.0,0.0,0.0,55.99,35.79,17.64,28.61,1,1,1,1216.36,49,test,87.078865,90.76963,88.92425,HIGH,22.848991,27.66132,CRITICAL
PAI-00452,Demo Infrastructure Project 0452,2025-09,9,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1163.12,779.44,38,28,73.68,75.99,61.16,66.81,14.83,5.64,12,9,4.0,44.44,0.0,1.0,0.0,1.0,67.01,42.34,17.64,28.61,1,1,1,1216.36,49,test,88.448845,95.91251,92.18068,HIGH,3.2564316,36.824047,CRITICAL
PAI-00452,Demo Infrastructure Project 0452,2025-10,10,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1180.52,820.03,38,32,84.21,81.91,68.47,78.7,13.44,10.24,12,10,4.0,40.0,0.0,0.0,0.0,0.0,69.46,35.14,17.64,28.61,1,1,1,1216.36,49,test,94.68668,92.524124,93.60541,HIGH,1.4247284,27.530151,CRITICAL
PAI-00452,Demo Infrastructure Project 0452,2025-11,11,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1198.28,896.16,38,35,92.11,95.96,84.18,90.91,11.79,6.73,12,11,5.0,45.45,0.0,0.0,0.0,0.0,74.79,40.5,17.64,28.61,1,1,1,1216.36,49,test,97.2852,91.89686,94.59103,HIGH,0.9856186,5.6667786,CRITICAL
PAI-00452,Demo Infrastructure Project 0452,2025-12,12,"Ministry of Ports, Shipping & Waterways",Steel,Jharkhand,State-linked Implementing Agency,1033.97,1216.36,1044.03,38,38,100.0,98.83,89.99,98.39,8.84,8.4,12,12,4.0,33.33,0.0,1.0,1.0,0.0,85.83,47.53,17.64,28.61,1,1,1,1216.36,49,test,38.39668,74.100555,56.24862,MEDIUM,-38.342407,-35.93206,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-01,1,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,786.97,95.27,76,6,7.89,7.02,3.68,14.73,3.34,11.05,27,2,1.0,50.0,1.0,1.0,0.0,0.0,12.11,32.87,14.26,19.65,1,1,1,892.77,91,test,72.61681,86.96459,79.7907,HIGH,,,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-02,2,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,794.3,163.18,76,13,17.11,15.17,14.44,20.22,0.73,5.78,27,4,1.0,25.0,0.0,0.0,0.0,0.0,20.54,17.25,14.26,19.65,1,1,1,892.77,91,test,43.469128,68.791016,56.13007,MEDIUM,-23.660633,,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-03,3,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,802.44,185.99,76,19,25.0,23.12,23.83,27.67,-0.71,3.84,27,6,1.0,16.67,0.0,0.0,0.0,0.0,23.18,11.1,14.26,19.65,1,1,1,892.77,91,test,34.51001,54.084908,44.29746,MEDIUM,-11.832611,,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-04,4,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,811.14,230.09,76,25,32.89,31.88,30.52,41.64,1.36,11.11,27,9,3.0,33.33,0.0,0.0,0.0,0.0,28.37,22.36,14.26,19.65,1,1,1,892.77,91,test,59.525116,77.675995,68.600555,MEDIUM,24.303097,-11.190147,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-05,5,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,820.3,301.37,76,32,42.11,46.66,41.47,41.46,5.19,-0.01,27,11,4.0,36.36,0.0,0.0,0.0,1.0,36.74,17.33,14.26,19.65,1,1,1,892.77,91,test,59.381123,71.99844,65.68978,MEDIUM,-2.9107742,9.559711,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-06,6,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,829.83,379.49,76,38,50.0,50.58,48.88,63.8,1.69,14.92,27,13,4.0,30.77,0.0,0.0,0.0,0.0,45.73,25.83,14.26,19.65,1,1,1,892.77,91,test,62.713593,80.560135,71.63687,HIGH,5.94709,27.339413,RISING RISK
PAI-00459,Demo Infrastructure Project 0459,2025-07,7,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,839.69,434.57,76,44,57.89,57.84,46.99,55.06,10.85,8.07,27,15,5.0,33.33,0.0,1.0,0.0,0.0,51.75,35.75,14.26,19.65,1,1,1,892.77,91,test,67.30638,82.9569,75.131645,HIGH,3.4947739,6.53109,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-08,8,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,849.83,493.41,76,51,67.11,65.21,61.8,68.45,3.41,6.65,27,18,7.0,38.89,1.0,0.0,0.0,0.0,58.06,22.71,14.26,19.65,1,1,1,892.77,91,test,74.91026,76.79179,75.85102,HIGH,0.7193756,10.16124,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-09,9,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,860.24,567.57,76,57,75.0,74.7,66.72,68.91,7.98,2.19,27,20,5.0,25.0,0.0,1.0,0.0,0.0,65.98,26.26,14.26,19.65,1,1,1,892.77,91,test,31.872562,67.15493,49.513744,MEDIUM,-26.337276,-22.123127,WATCH
PAI-00459,Demo Infrastructure Project 0459,2025-10,10,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,870.87,608.29,76,63,82.89,84.51,76.15,82.32,8.36,6.17,27,22,6.0,27.27,0.0,0.0,1.0,0.0,69.85,37.93,14.26,19.65,1,1,1,892.77,91,test,68.92601,72.54211,70.73406,HIGH,21.220318,-4.397583,HIGH ALERT
PAI-00459,Demo Infrastructure Project 0459,2025-11,11,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,881.72,655.11,76,70,92.11,92.73,81.79,93.72,10.94,11.93,27,24,9.0,37.5,0.0,0.0,0.0,0.0,74.3,38.04,14.26,19.65,1,1,1,892.77,91,test,96.40465,85.20059,90.80262,HIGH,20.068558,14.951599,CRITICAL
PAI-00459,Demo Infrastructure Project 0459,2025-12,12,Ministry of Road Transport & Highways,Coal,Jharkhand,Central Government Department,781.32,892.77,715.75,76,76,100.0,100.0,96.5,100.0,3.5,3.5,27,27,7.0,25.93,0.0,0.0,0.0,0.0,80.17,24.82,14.26,19.65,1,1,1,892.77,91,test,79.585625,53.393997,66.48981,MEDIUM,-24.312813,16.976063,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-01,1,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,657.81,66.84,91,8,8.79,8.45,12.28,13.18,-3.82,0.91,14,1,0.0,0.0,,0.0,0.0,1.0,10.16,4.64,9.62,25.77,0,1,1,717.6,115,test,41.618465,72.15302,56.885742,MEDIUM,,,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-02,2,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,661.96,135.21,91,15,16.48,18.24,22.09,21.88,-3.84,-0.21,14,2,0.0,0.0,0.0,0.0,0.0,0.0,20.43,0.0,9.62,25.77,0,1,1,717.6,115,test,41.822487,70.278595,56.050537,MEDIUM,-0.8352051,,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-03,3,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,666.55,126.19,91,23,25.27,25.33,19.3,22.15,6.04,2.86,14,3,0.0,0.0,0.0,0.0,1.0,0.0,18.93,15.74,9.62,25.77,0,1,1,717.6,115,test,43.349316,66.80952,55.07942,MEDIUM,-0.9711189,,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-04,4,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,671.47,201.15,91,30,32.97,31.96,26.66,32.27,5.3,5.61,14,4,1.0,25.0,0.0,1.0,0.0,0.0,29.96,29.34,9.62,25.77,0,1,1,717.6,115,test,53.916943,75.84072,64.87883,MEDIUM,9.799412,7.993088,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-05,5,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,676.65,238.26,91,38,41.76,42.07,38.82,47.44,3.24,8.61,14,5,1.0,20.0,0.0,0.0,0.0,0.0,35.21,16.37,9.62,25.77,0,1,1,717.6,115,test,55.102093,72.07074,63.586414,MEDIUM,-1.2924156,7.535877,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-06,6,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,682.03,274.8,91,46,50.55,51.25,52.79,53.49,-1.54,0.7,14,7,0.0,0.0,0.0,0.0,0.0,0.0,40.29,8.29,9.62,25.77,0,1,1,717.6,115,test,38.881756,54.66966,46.775707,MEDIUM,-16.810707,-8.303711,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-07,7,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,687.6,348.17,91,53,58.24,60.7,58.82,64.68,1.88,5.86,14,8,0.0,0.0,0.0,0.0,0.0,0.0,50.64,15.02,9.62,25.77,0,1,1,717.6,115,test,28.815403,53.473877,41.144638,MEDIUM,-5.631069,-23.734192,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-08,8,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,693.34,381.27,91,61,67.03,65.03,66.82,72.61,-1.79,5.79,14,9,2.0,22.22,0.0,0.0,1.0,0.0,54.99,21.52,9.62,25.77,0,1,1,717.6,115,test,54.614933,61.059414,57.837177,MEDIUM,16.69254,-5.749237,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-09,9,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,699.21,425.75,91,68,74.73,78.42,77.12,82.03,1.3,4.91,14,10,3.0,30.0,0.0,0.0,0.0,0.0,60.89,27.94,9.62,25.77,0,1,1,717.6,115,test,84.11158,72.414276,78.262924,HIGH,20.425747,31.487217,HIGH ALERT
PAI-00472,Demo Infrastructure Project 0472,2025-10,10,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,705.22,486.07,91,76,83.52,83.67,84.8,91.8,-1.13,7.0,14,11,3.0,27.27,0.0,0.0,0.0,0.0,68.92,20.06,9.62,25.77,0,1,1,717.6,115,test,66.07781,64.55533,65.31657,MEDIUM,-12.946358,24.171928,RISING RISK
PAI-00472,Demo Infrastructure Project 0472,2025-11,11,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,711.35,540.7,91,83,91.21,91.95,89.04,93.13,2.91,4.09,14,12,4.0,33.33,0.0,0.0,0.0,0.0,76.01,22.07,9.62,25.77,0,1,1,717.6,115,test,74.30604,74.88541,74.595726,HIGH,9.27916,16.758549,WATCH
PAI-00472,Demo Infrastructure Project 0472,2025-12,12,Ministry of Coal,Water & Sanitation,Jharkhand,PSU,654.62,717.6,556.99,91,91,100.0,98.59,95.0,98.38,3.6,3.38,14,14,2.0,14.29,0.0,1.0,0.0,0.0,77.62,22.23,9.62,25.77,0,1,1,717.6,115,test,76.07848,56.86465,66.471565,MEDIUM,-8.124161,-11.791359,WATCH
PAI-00474,Demo Infrastructure Project 0474,2025-01,1,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,932.63,95.41,35,3,8.57,10.83,7.41,18.27,3.43,10.86,20,1,0.0,0.0,1.0,0.0,1.0,0.0,10.23,19.1,23.9,11.46,1,1,1,1141.66,40,test,80.70615,88.81066,84.7584,HIGH,,,WATCH
PAI-00474,Demo Infrastructure Project 0474,2025-02,2,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,947.11,173.8,35,6,17.14,16.41,13.92,20.48,2.49,6.56,20,3,1.0,33.33,0.0,0.0,0.0,1.0,18.35,21.08,23.9,11.46,1,1,1,1141.66,40,test,81.72956,86.89814,84.31385,HIGH,-0.44454956,,WATCH
PAI-00474,Demo Infrastructure Project 0474,2025-03,3,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,963.18,247.77,35,9,25.71,23.28,21.96,30.26,1.31,8.3,20,5,1.0,20.0,0.0,0.0,1.0,0.0,25.72,24.94,23.9,11.46,1,1,1,1141.66,40,test,73.71063,80.10175,76.90619,HIGH,-7.4076614,,WATCH
PAI-00474,Demo Infrastructure Project 0474,2025-04,4,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,980.38,288.53,35,12,34.29,32.82,26.56,31.47,6.26,4.91,20,6,2.0,33.33,0.0,0.0,0.0,0.0,29.43,26.67,23.9,11.46,1,1,1,1141.66,40,test,79.72885,86.46538,83.097115,HIGH,6.1909256,-1.6612854,WATCH
PAI-00474,Demo Infrastructure Project 0474,2025-05,5,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,998.47,405.18,35,15,42.86,39.64,37.13,41.2,2.5,4.07,20,8,3.0,37.5,0.0,0.0,0.0,0.0,40.58,26.39,23.9,11.46,1,1,1,1141.66,40,test,80.891525,88.37211,84.63182,HIGH,1.5347061,0.31797028,WATCH
PAI-00474,Demo Infrastructure Project 0474,2025-06,6,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,1017.31,451.92,35,18,51.43,50.95,48.13,57.88,2.81,9.75,20,10,4.0,40.0,0.0,1.0,0.0,0.0,44.42,29.42,23.9,11.46,1,1,1,1141.66,40,test,93.69171,94.78226,94.236984,HIGH,9.605164,17.330795,CRITICAL
PAI-00474,Demo Infrastructure Project 0474,2025-07,7,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,1036.78,508.99,35,20,57.14,59.92,53.62,62.0,6.3,8.39,20,11,5.0,45.45,0.0,0.0,1.0,0.0,49.09,38.83,23.9,11.46,1,1,1,1141.66,40,test,95.11409,94.62488,94.869484,HIGH,0.6324997,11.772369,CRITICAL
PAI-00474,Demo Infrastructure Project 0474,2025-08,8,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,1056.82,629.84,35,23,65.71,68.32,61.96,75.59,6.36,13.63,20,13,3.0,23.08,0.0,0.0,0.0,0.0,59.6,29.42,23.9,11.46,1,1,1,1141.66,40,test,76.63727,85.62599,81.13163,HIGH,-13.737854,-3.5001907,WATCH
PAI-00474,Demo Infrastructure Project 0474,2025-09,9,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,1077.37,650.71,35,26,74.29,77.63,71.81,83.9,5.82,12.08,20,15,6.0,40.0,1.0,0.0,0.0,0.0,60.4,39.68,23.9,11.46,1,1,1,1141.66,40,test,98.182274,94.41216,96.29722,HIGH,15.165588,2.060234,CRITICAL
PAI-00474,Demo Infrastructure Project 0474,2025-10,10,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,1098.39,757.13,35,29,82.86,80.15,72.82,74.37,7.34,1.55,20,16,5.0,31.25,1.0,0.0,0.0,0.0,68.93,31.05,23.9,11.46,1,1,1,1141.66,40,test,78.97748,89.70582,84.341644,HIGH,-11.955574,-10.52784,WATCH
PAI-00474,Demo Infrastructure Project 0474,2025-11,11,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,1119.82,809.51,35,32,91.43,90.69,77.18,91.98,13.52,14.81,20,18,7.0,38.89,0.0,1.0,0.0,0.0,72.29,46.38,23.9,11.46,1,1,1,1141.66,40,test,99.329414,95.21687,97.27315,HIGH,12.931503,16.141518,CRITICAL
PAI-00474,Demo Infrastructure Project 0474,2025-12,12,Ministry of Railways,Transport & Logistics,Rajasthan,Infrastructure Authority,921.46,1141.66,920.33,35,35,100.0,100.0,83.57,90.68,16.43,7.11,20,20,7.0,35.0,0.0,0.0,1.0,0.0,80.61,49.82,23.9,11.46,1,1,1,1141.66,40,test,98.31332,93.03612,95.67472,HIGH,-1.5984268,-0.62249756,CRITICAL
PAI-00478,Demo Infrastructure Project 0478,2025-01,1,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,768.78,62.28,55,5,9.09,12.18,17.84,21.88,-5.66,4.04,19,1,0.0,0.0,1.0,0.0,1.0,0.0,8.1,20.17,22.77,25.28,1,1,1,933.04,69,test,22.96798,64.32028,43.64413,MEDIUM,,,WATCH
PAI-00478,Demo Infrastructure Project 0478,2025-02,2,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,780.16,141.13,55,9,16.36,15.33,11.51,21.69,3.83,10.18,19,3,0.0,0.0,0.0,0.0,0.0,0.0,18.09,16.57,22.77,25.28,1,1,1,933.04,69,test,21.952196,68.14124,45.04672,MEDIUM,1.4025879,,WATCH
PAI-00478,Demo Infrastructure Project 0478,2025-03,3,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,792.79,181.95,55,14,25.45,23.5,24.11,,-0.61,2.9,19,4,1.0,25.0,1.0,0.0,0.0,0.0,22.95,13.58,22.77,25.28,1,1,1,933.04,69,test,23.96479,65.57054,44.767666,MEDIUM,-0.27905273,,WATCH
PAI-00478,Demo Infrastructure Project 0478,2025-04,4,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,806.31,245.74,55,18,32.73,35.18,31.84,35.06,3.34,3.22,19,6,1.0,16.67,0.0,1.0,0.0,0.0,30.48,18.42,22.77,25.28,1,1,1,933.04,69,test,19.362984,63.011967,41.187477,MEDIUM,-3.5801888,-2.4566536,WATCH
PAI-00478,Demo Infrastructure Project 0478,2025-05,5,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,820.52,338.0,55,23,41.82,41.32,37.87,40.78,3.45,2.91,19,7,1.0,14.29,0.0,0.0,1.0,0.0,41.19,26.23,22.77,25.28,1,1,1,933.04,69,test,15.683018,58.122665,36.902843,LOW,-4.2846336,-8.143875,NORMAL
PAI-00478,Demo Infrastructure Project 0478,2025-06,6,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,835.32,367.16,55,28,50.91,49.96,45.22,46.59,4.74,1.37,19,9,2.0,22.22,0.0,0.0,0.0,1.0,43.95,16.66,22.77,25.28,1,1,1,933.04,69,test,22.940502,66.09665,44.518574,MEDIUM,7.6157303,-0.2490921,WATCH
PAI-00478,Demo Infrastructure Project 0478,2025-07,7,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,850.63,433.26,55,32,58.18,58.64,57.04,64.26,1.59,7.22,19,11,2.0,18.18,0.0,0.0,0.0,0.0,50.93,12.02,22.77,25.28,1,1,1,933.04,69,test,24.05426,61.064297,42.559277,MEDIUM,-1.9592972,1.3717995,WATCH
PAI-00478,Demo Infrastructure Project 0478,2025-08,8,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,866.38,443.95,55,37,67.27,67.58,62.06,66.55,5.52,4.49,19,12,3.0,25.0,0.0,0.0,0.0,,51.24,25.39,22.77,25.28,1,1,1,933.04,69,test,60.207714,68.242744,64.225235,MEDIUM,21.665958,27.322392,RISING RISK
PAI-00478,Demo Infrastructure Project 0478,2025-09,9,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,882.52,526.77,55,41,74.55,79.98,70.53,76.88,9.45,6.35,19,14,3.0,21.43,0.0,0.0,0.0,1.0,59.69,23.5,22.77,25.28,1,1,1,933.04,69,test,67.30237,73.985275,70.64382,HIGH,6.4185867,26.125248,RISING RISK
PAI-00478,Demo Infrastructure Project 0478,2025-10,10,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,899.03,603.01,55,46,83.64,82.59,77.01,78.33,5.58,1.32,19,15,6.0,40.0,1.0,,0.0,0.0,67.07,25.85,22.77,25.28,1,1,1,933.04,69,test,80.89778,80.70094,80.79936,HIGH,10.15554,38.240086,HIGH ALERT
PAI-00478,Demo Infrastructure Project 0478,2025-11,11,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,915.88,640.98,55,50,90.91,92.6,83.56,86.21,9.04,2.65,19,17,4.0,23.53,1.0,,0.0,0.0,69.99,25.66,22.77,25.28,1,1,1,933.04,69,test,85.77998,68.14931,76.96464,HIGH,-3.8347244,12.739403,WATCH
PAI-00478,Demo Infrastructure Project 0478,2025-12,12,"Ministry of Ports, Shipping & Waterways",Communication,Assam,PSU,760.01,933.04,683.06,55,55,100.0,97.39,91.94,99.5,5.45,7.57,19,19,5.0,26.32,0.0,0.0,0.0,0.0,73.21,27.36,22.77,25.28,1,1,1,933.04,69,test,91.26736,68.83801,80.05269,HIGH,3.0880508,9.408867,WATCH
PAI-00484,Demo Infrastructure Project 0484,2025-01,1,Ministry of Power,Energy,Kerala,Central Government Department,303.09,306.79,21.83,24,2,8.33,9.21,6.67,11.2,2.54,4.53,22,1,0.0,0.0,1.0,0.0,0.0,0.0,7.12,15.1,24.06,17.91,1,1,1,376.01,29,test,20.750063,61.53163,41.14085,MEDIUM,,,WATCH
PAI-00484,Demo Infrastructure Project 0484,2025-02,2,Ministry of Power,Energy,Kerala,Central Government Department,303.09,311.59,58.21,24,4,16.67,14.86,16.15,28.85,-1.29,12.7,22,3,1.0,33.33,0.0,1.0,0.0,1.0,18.68,21.7,24.06,17.91,1,1,1,376.01,29,test,46.865124,86.003555,66.43433,MEDIUM,25.293484,,WATCH
PAI-00484,Demo Infrastructure Project 0484,2025-03,3,Ministry of Power,Energy,Kerala,Central Government Department,303.09,316.91,65.4,24,6,25.0,23.96,22.29,23.14,1.67,0.85,22,5,1.0,20.0,0.0,0.0,0.0,1.0,20.64,10.11,24.06,17.91,1,1,1,376.01,29,test,12.848145,48.721878,30.785011,LOW,-35.649323,,NORMAL
PAI-00484,Demo Infrastructure Project 0484,2025-04,4,Ministry of Power,Energy,Kerala,Central Government Department,303.09,322.6,82.06,24,8,33.33,34.36,30.03,,4.33,-1.4,22,7,1.0,14.29,0.0,0.0,0.0,0.0,25.44,13.83,24.06,17.91,1,1,1,376.01,29,test,11.23927,47.692722,29.465998,LOW,-1.3190136,-11.674852,NORMAL
PAI-00484,Demo Infrastructure Project 0484,2025-05,5,Ministry of Power,Energy,Kerala,Central Government Department,303.09,328.59,114.53,24,10,41.67,38.47,33.71,35.42,4.76,1.71,22,9,1.0,11.11,0.0,0.0,0.0,0.0,34.86,11.65,24.06,17.91,1,1,1,376.01,29,test,9.48885,50.58687,30.037859,LOW,0.57186127,-36.396477,NORMAL
PAI-00484,Demo Infrastructure Project 0484,2025-06,6,Ministry of Power,Energy,Kerala,Central Government Department,303.09,334.83,153.78,24,12,50.0,50.67,44.1,45.79,6.57,1.69,22,11,,18.18,0.0,1.0,1.0,0.0,45.93,27.94,24.06,17.91,1,1,1,376.01,29,test,15.597403,62.69682,39.14711,LOW,9.109251,8.362099,NORMAL
PAI-00484,Demo Infrastructure Project 0484,2025-07,7,Ministry of Power,Energy,Kerala,Central Government Department,303.09,341.28,158.62,24,14,58.33,58.38,58.03,65.94,0.35,7.91,22,12,4.0,33.33,1.0,1.0,1.0,1.0,46.48,41.52,24.06,17.91,1,1,1,376.01,29,test,54.19656,80.620155,67.408356,MEDIUM,28.261246,37.94236,RISING RISK
PAI-00484,Demo Infrastructure Project 0484,2025-08,8,Ministry of Power,Energy,Kerala,Central Government Department,303.09,347.92,186.22,24,16,66.67,69.22,59.15,64.21,10.07,5.06,22,14,3.0,21.43,0.0,0.0,0.0,1.0,53.52,24.83,24.06,17.91,1,1,1,376.01,29,test,37.378742,68.36258,52.870663,MEDIUM,-14.537693,22.832804,RISING RISK
